"RecID","year","flight_numer","cabin_class","DEPARTURE_AIRPORT","ARRIVAL_AIRPORT","Anzahl Flugsegmente","currencies"
5620,2018,"LX1052","economy",NA,NA,1,"USD"
5621,2018,"LX1056","economy",NA,NA,1,"USD"
5622,2018,"LX1059","economy",NA,NA,1,"USD"
5623,2018,"LX2140","economy",NA,NA,1,"USD"
5624,2018,"LX2143","economy",NA,NA,1,"USD"
5625,2018,"LX3284","economy",NA,NA,1,"USD"
5626,2018,"LX3287","economy",NA,NA,1,"USD"
5627,2018,"LX4412","economy",NA,NA,2,"USD"
5628,2018,"TK1909","economy",NA,NA,1,"USD"
5629,2018,"TK1912","economy",NA,NA,1,"USD"
5630,2018,"TK2326","economy",NA,NA,1,"USD"
5631,2018,"U22045","economy",NA,NA,1,"USD"
5632,2018,"U22048","economy",NA,NA,1,"USD"
5633,2018,NA,"economy","LLA","ZRH",1,"USD"
5634,2018,NA,"economy","ZRH","LLA",1,"USD"
5635,2018,"LH1182","economy",NA,NA,1,"USD"
5636,2018,"LX2110","economy",NA,NA,1,"USD"
5637,2018,"LX2115","economy",NA,NA,1,"USD"
5638,2018,"LX2117","economy",NA,NA,1,"USD"
5639,2018,"LX8220","economy",NA,NA,1,"USD"
5640,2018,"U22045","economy",NA,NA,1,"USD"
5641,2018,"U22046","economy",NA,NA,1,"USD"
5642,2018,"UA135","economy",NA,NA,2,"USD"
5643,2018,"UA1513","economy",NA,NA,1,"USD"
5644,2018,"UA3420","economy",NA,NA,1,"USD"
5645,2018,"UA9197","economy",NA,NA,1,"USD"
5646,2018,"UA9725","economy",NA,NA,1,"USD"
5647,2018,"LX1952","economy",NA,NA,2,"USD"
5648,2018,"LX1955","economy",NA,NA,1,"USD"
5649,2018,"LX1957","economy",NA,NA,1,"USD"
5650,2018,"LX1952","economy",NA,NA,2,"USD"
5651,2018,"LX1954","economy",NA,NA,1,"USD"
5652,2018,"LX1955","economy",NA,NA,1,"USD"
5653,2018,"LX1957","economy",NA,NA,3,"USD"
5654,2018,"LX2818","economy",NA,NA,1,"USD"
5655,2018,"VY6248","economy",NA,NA,1,"USD"
5656,2018,"VY6248","economy","BCN","ZRH",5,"USD"
5657,2018,"VY6249","economy",NA,NA,1,"USD"
5658,2018,"VY6249","economy","ZRH","BCN",5,"USD"
5659,2018,"LX14","economy",NA,NA,1,"USD"
5660,2018,"LX15","economy",NA,NA,1,"USD"
5661,2018,"LX16","economy",NA,NA,1,"USD"
5662,2018,"LX17","economy",NA,NA,1,"USD"
5663,2018,"LX964","economy",NA,NA,1,"USD"
5664,2018,"LX981","economy",NA,NA,1,"USD"
5665,2018,"LX1270","economy",NA,NA,2,"USD"
5666,2018,"LX1271","economy",NA,NA,2,"USD"
5667,2018,"LX1273","economy",NA,NA,1,"USD"
5668,2018,"LX4700","economy",NA,NA,1,"USD"
5669,2018,"U25863","economy",NA,NA,1,"USD"
5670,2018,"U25868","economy",NA,NA,3,"USD"
5671,2018,"U25873","economy",NA,NA,2,"USD"
5672,2018,"JP306","economy",NA,NA,1,"USD"
5673,2018,"LH466","economy",NA,NA,1,"USD"
5674,2018,"LH1183","economy",NA,NA,1,"USD"
5675,2018,"LX252","economy",NA,NA,1,"USD"
5676,2018,"LX253","economy",NA,NA,1,"USD"
5677,2018,"LX900","economy",NA,NA,1,"USD"
5678,2018,"LX901","economy",NA,NA,1,"USD"
5679,2018,"LX1059","economy",NA,NA,1,"USD"
5680,2018,"LX1267","economy",NA,NA,1,"USD"
5681,2018,"LX1270","economy",NA,NA,1,"USD"
5682,2018,"LX1271","economy",NA,NA,1,"USD"
5683,2018,"LX1272","economy",NA,NA,1,"USD"
5684,2018,"LX1273","economy",NA,NA,1,"USD"
5685,2018,"LX2030","economy",NA,NA,1,"USD"
5686,2018,"LX2033","economy",NA,NA,1,"USD"
5687,2018,"LX8019","economy",NA,NA,1,"USD"
5688,2018,NA,"economy","LAX","SBA",1,"USD"
5689,2018,NA,"economy","LAX","YYZ",1,"USD"
5690,2018,NA,"economy","LIN","ZRH",1,"USD"
5691,2018,NA,"economy","SBA","LAX",1,"USD"
5692,2018,NA,"economy","YYZ","LAX",1,"USD"
5693,2018,"AA6236","economy",NA,NA,1,"USD"
5694,2018,"AA6237","economy",NA,NA,1,"USD"
5695,2018,"AA6320","economy",NA,NA,1,"USD"
5696,2018,"AA6701","economy",NA,NA,1,"USD"
5697,2018,"AZ1286","economy",NA,NA,1,"USD"
5698,2018,"BA754","economy",NA,NA,1,"USD"
5699,2018,"BA755","economy",NA,NA,1,"USD"
5700,2018,"LX324","economy",NA,NA,1,"USD"
5701,2018,"LX333","economy",NA,NA,1,"USD"
5702,2018,"LX460","economy",NA,NA,1,"USD"
5703,2018,"LX467","economy",NA,NA,1,"USD"
5704,2018,"LX967","economy",NA,NA,3,"USD"
5705,2018,"LX976","economy",NA,NA,1,"USD"
5706,2018,"LX980","economy",NA,NA,1,"USD"
5707,2018,"LX1830","economy",NA,NA,1,"USD"
5708,2018,"LX1831","economy",NA,NA,1,"USD"
5709,2018,"LX1839","business",NA,NA,1,"USD"
5710,2018,"LX1952","business",NA,NA,1,"USD"
5711,2018,"LX1955","business",NA,NA,1,"USD"
5712,2018,"LX2027","business",NA,NA,1,"USD"
5713,2018,"LX2032","business",NA,NA,1,"USD"
5714,2018,"LX4320","economy",NA,NA,1,"USD"
5715,2018,"U24826","economy",NA,NA,1,"USD"
5716,2018,"U25862","economy",NA,NA,1,"USD"
5717,2018,"U25864","economy",NA,NA,1,"USD"
5718,2018,"U25873","economy",NA,NA,2,"USD"
5719,2018,"IB5209","economy",NA,NA,1,"USD"
5720,2018,"LH163","economy",NA,NA,1,"USD"
5721,2018,"LH467","economy",NA,NA,1,"USD"
5722,2018,"LH1190","economy",NA,NA,1,"USD"
5723,2018,"LH1811","economy",NA,NA,1,"USD"
5724,2018,"LH2168","economy",NA,NA,1,"USD"
5725,2018,"LH5776","economy",NA,NA,1,"USD"
5726,2018,"LH5811","economy",NA,NA,1,"USD"
5727,2018,"LX38","economy",NA,NA,1,"USD"
5728,2018,"LX455","economy",NA,NA,1,"USD"
5729,2018,"LX456","economy",NA,NA,1,"USD"
5730,2018,"LX900","economy",NA,NA,1,"USD"
5731,2018,"LX901","economy",NA,NA,2,"USD"
5732,2018,"LX1216","economy",NA,NA,1,"USD"
5733,2018,"LX4711","economy",NA,NA,1,"USD"
5734,2018,"UA361","economy",NA,NA,1,"USD"
5735,2018,NA,"economy","AMS","ZRH",1,"USD"
5736,2018,NA,"economy","MEX","ZRH",1,"USD"
5737,2018,NA,"economy","ZRH","AMS",1,"USD"
5738,2018,NA,"economy","ZRH","MEX",1,"USD"
5739,2018,"LX728","economy",NA,NA,1,"USD"
5740,2018,"LX735","economy",NA,NA,1,"USD"
5741,2018,"LX1956","economy",NA,NA,2,"USD"
5742,2018,"LX1957","economy",NA,NA,1,"USD"
5743,2018,"LX2026","economy",NA,NA,1,"USD"
5744,2018,"LX2027","economy",NA,NA,1,"USD"
5745,2018,"AF1115","economy",NA,NA,1,"USD"
5746,2018,"AF1814","economy",NA,NA,1,"USD"
5747,2018,"AF7738","economy",NA,NA,1,"USD"
5748,2018,"AF7739","economy",NA,NA,1,"USD"
5749,2018,NA,"economy","CDG","ZRH",1,"USD"
5750,2018,NA,"economy","ZRH","CDG",1,"USD"
5751,2018,"AC7624","economy",NA,NA,1,"USD"
5752,2018,"EW7763","economy",NA,NA,1,"USD"
5753,2018,"EY74","economy",NA,NA,1,"USD"
5754,2018,"LH274","economy",NA,NA,1,"USD"
5755,2018,"LH281","economy",NA,NA,1,"USD"
5756,2018,"LH467","economy",NA,NA,1,"USD"
5757,2018,"LH1012","economy",NA,NA,1,"USD"
5758,2018,"LX18","economy",NA,NA,1,"USD"
5759,2018,"LX19","economy",NA,NA,1,"USD"
5760,2018,"LX55","economy",NA,NA,1,"USD"
5761,2018,"LX780","economy",NA,NA,1,"USD"
5762,2018,"LX781","economy",NA,NA,1,"USD"
5763,2018,"LX787","business",NA,NA,1,"USD"
5764,2018,"LX1055","economy",NA,NA,1,"USD"
5765,2018,"LX1267","economy",NA,NA,1,"USD"
5766,2018,"LX1270","economy",NA,NA,1,"USD"
5767,2018,"LX3556","economy",NA,NA,1,"USD"
5768,2018,"LX3559","economy",NA,NA,1,"USD"
5769,2018,"LX4640","economy",NA,NA,1,"USD"
5770,2018,"SN2701","economy",NA,NA,2,"USD"
5771,2018,"SN2706","economy",NA,NA,2,"USD"
5772,2018,"UA395","economy",NA,NA,1,"USD"
5773,2018,"UA973","economy",NA,NA,1,"USD"
5774,2018,NA,"economy","BNE","SIN",1,"USD"
5775,2018,NA,"economy","LGW","ZRH",1,"USD"
5776,2018,NA,"economy","SIN","BNE",1,"USD"
5777,2018,NA,"economy","SIN","ZRH",1,"USD"
5778,2018,NA,"economy","ZRH","SIN",1,"USD"
5779,2018,"AS1042","economy",NA,NA,1,"USD"
5780,2018,"AS1057","economy",NA,NA,1,"USD"
5781,2018,"KL1174","economy",NA,NA,1,"USD"
5782,2018,"KL1961","economy",NA,NA,1,"USD"
5783,2018,"LX39","economy",NA,NA,1,"USD"
5784,2018,"LX40","business",NA,NA,1,"USD"
5785,2018,"SK347","economy",NA,NA,1,"USD"
5786,2018,"SK602","economy",NA,NA,3,"USD"
5787,2018,"SK609","economy",NA,NA,1,"USD"
5788,2018,"SK841","economy",NA,NA,1,"USD"
5789,2018,"SK2882","economy",NA,NA,2,"USD"
5790,2018,"U28114","economy",NA,NA,1,"USD"
5791,2018,"U28117","economy",NA,NA,1,"USD"
5792,2018,"U28118","economy",NA,NA,1,"USD"
5793,2018,"BA720","economy",NA,NA,1,"USD"
5794,2018,"BA8760","economy",NA,NA,1,"USD"
5795,2018,"LX38","economy",NA,NA,1,"USD"
5796,2018,"LX39","economy",NA,NA,1,"USD"
5797,2018,"LX1484","economy",NA,NA,1,"USD"
5798,2018,"LX1499","economy",NA,NA,1,"USD"
5799,2018,"LX1950","economy",NA,NA,1,"USD"
5800,2018,"LX1959","economy",NA,NA,1,"USD"
5801,2018,"WK2","economy",NA,NA,1,"USD"
5802,2018,"WK3","economy",NA,NA,1,"USD"
5803,2018,"AF1115","economy",NA,NA,1,"USD"
5804,2018,"EW9761","economy",NA,NA,1,"USD"
5805,2018,"EW9764","economy",NA,NA,1,"USD"
5806,2018,"FI568","economy",NA,NA,2,"USD"
5807,2018,"FI569","economy",NA,NA,2,"USD"
5808,2018,"FI680","economy",NA,NA,1,"USD"
5809,2018,"FI682","economy",NA,NA,1,"USD"
5810,2018,"FI683","economy",NA,NA,2,"USD"
5811,2018,"LH465","economy",NA,NA,1,"USD"
5812,2018,"LH1190","economy",NA,NA,1,"USD"
5813,2018,"LX318","economy",NA,NA,1,"USD"
5814,2018,"LX450","economy",NA,NA,1,"USD"
5815,2018,"LX455","economy",NA,NA,4,"USD"
5816,2018,"LX460","economy",NA,NA,1,"USD"
5817,2018,"LX783","economy",NA,NA,1,"USD"
5818,2018,"LX786","economy",NA,NA,2,"USD"
5819,2018,"LX789","economy",NA,NA,1,"USD"
5820,2018,"LX1266","economy",NA,NA,1,"USD"
5821,2018,"LX1267","economy",NA,NA,1,"USD"
5822,2018,"LX1270","economy",NA,NA,1,"USD"
5823,2018,"LX1273","economy",NA,NA,1,"USD"
5824,2018,"LX3200","economy",NA,NA,1,"USD"
5825,2018,"LX3201","economy",NA,NA,1,"USD"
5826,2018,"LX8008","economy",NA,NA,1,"USD"
5827,2018,"U22046","economy",NA,NA,1,"USD"
5828,2018,"U28117","economy",NA,NA,1,"USD"
5829,2018,"U28430","economy",NA,NA,1,"USD"
5830,2018,"UA52","economy",NA,NA,1,"USD"
5831,2018,"UA53","economy",NA,NA,1,"USD"
5832,2018,NA,"economy","OSL","ZRH",1,"USD"
5833,2018,"BE1532","economy","AMS","EXT",3,"USD"
5834,2018,"EI343","economy",NA,NA,1,"USD"
5835,2018,"LH480","economy",NA,NA,1,"USD"
5836,2018,"LH481","economy",NA,NA,1,"USD"
5837,2018,"LH2367","economy",NA,NA,1,"USD"
5838,2018,"LH2368","economy",NA,NA,1,"USD"
5839,2018,"LX8","economy",NA,NA,1,"USD"
5840,2018,"LX9","economy",NA,NA,1,"USD"
5841,2018,"LX407","economy",NA,NA,1,"USD"
5842,2018,"UA2345","economy",NA,NA,1,"USD"
5843,2018,"UA5621","economy",NA,NA,1,"USD"
5844,2018,"LX16","economy",NA,NA,1,"USD"
5845,2018,"LX19","economy",NA,NA,1,"USD"
5846,2018,"LX52","economy",NA,NA,1,"USD"
5847,2018,"LX54","economy",NA,NA,1,"USD"
5848,2018,"LX55","economy",NA,NA,2,"USD"
5849,2018,"LX1370","economy",NA,NA,1,"USD"
5850,2018,"LX1371","economy",NA,NA,1,"USD"
5851,2018,"UA361","economy",NA,NA,1,"USD"
5852,2018,"UA2016","economy",NA,NA,1,"USD"
5853,2018,"UA9725","economy",NA,NA,1,"USD"
5854,2018,"UA9728","economy",NA,NA,1,"USD"
5855,2018,"LX451","economy",NA,NA,1,"USD"
5856,2018,"LX464","economy",NA,NA,1,"USD"
5857,2018,NA,"economy","ITM","NRT",1,"USD"
5858,2018,NA,"economy","NRT","ITM",1,"USD"
5859,2018,NA,"economy","NRT","ZRH",1,"USD"
5860,2018,NA,"economy","ZRH","NRT",1,"USD"
5861,2018,"EW766","economy",NA,NA,1,"USD"
5862,2018,"EW769","economy",NA,NA,1,"USD"
5863,2018,"EW9761","economy",NA,NA,1,"USD"
5864,2018,"EW9764","economy",NA,NA,1,"USD"
5865,2018,"EW9777","economy",NA,NA,1,"USD"
5866,2018,"LX326","economy",NA,NA,2,"USD"
5867,2018,"LX339","economy",NA,NA,1,"USD"
5868,2018,"LX345","economy",NA,NA,1,"USD"
5869,2018,"LX1578","economy",NA,NA,1,"USD"
5870,2018,"LX1674","economy",NA,NA,1,"USD"
5871,2018,"LX1675","economy",NA,NA,2,"USD"
5872,2018,"LX6","economy",NA,NA,1,"USD"
5873,2018,"LX9","business",NA,NA,1,"USD"
5874,2018,"LX16","business",NA,NA,1,"USD"
5875,2018,"LX17","business",NA,NA,1,"USD"
5876,2018,"LX782","business",NA,NA,1,"USD"
5877,2018,"LX787","economy",NA,NA,1,"USD"
5878,2018,"LX1012","economy",NA,NA,1,"USD"
5879,2018,"LX1013","economy",NA,NA,1,"USD"
5880,2018,"LX1191","economy",NA,NA,1,"USD"
5881,2018,"LX1196","economy",NA,NA,1,"USD"
5882,2018,"LX2085","economy",NA,NA,1,"USD"
5883,2018,"LX3289","business",NA,NA,1,"USD"
5884,2018,"LX3338","economy",NA,NA,1,"USD"
5885,2018,"LX1110","economy",NA,NA,1,"USD"
5886,2018,"LX3619","economy",NA,NA,1,"USD"
5887,2018,"AF7336","economy",NA,NA,1,"USD"
5888,2018,"AF7337","economy",NA,NA,1,"USD"
5889,2018,"AF7366","economy",NA,NA,1,"USD"
5890,2018,"AF7369","economy",NA,NA,1,"USD"
5891,2018,"TP931","economy",NA,NA,1,"USD"
5892,2018,"TP932","economy",NA,NA,1,"USD"
5893,2018,"AY79","economy",NA,NA,1,"USD"
5894,2018,"AY80","economy",NA,NA,1,"USD"
5895,2018,"AY1512","economy",NA,NA,1,"USD"
5896,2018,"AY1513","economy",NA,NA,1,"USD"
5897,2018,"BA55","economy",NA,NA,3,"USD"
5898,2018,"BA56","economy",NA,NA,3,"USD"
5899,2018,"BA709","economy",NA,NA,1,"USD"
5900,2018,"BA710","economy",NA,NA,3,"USD"
5901,2018,"BA715","economy",NA,NA,3,"USD"
5902,2018,"BA1438","economy",NA,NA,1,"USD"
5903,2018,"BA8710","economy",NA,NA,1,"USD"
5904,2018,"BA8766","economy",NA,NA,1,"USD"
5905,2018,"CX382","economy",NA,NA,1,"USD"
5906,2018,"CX383","economy",NA,NA,1,"USD"
5907,2018,"CX530","economy",NA,NA,1,"USD"
5908,2018,"CX531","economy",NA,NA,1,"USD"
5909,2018,"HV5070","economy",NA,NA,1,"USD"
5910,2018,"LH163","economy",NA,NA,1,"USD"
5911,2018,"LH5776","economy",NA,NA,1,"USD"
5912,2018,"LX39","economy",NA,NA,1,"USD"
5913,2018,"LX160","economy",NA,NA,1,"USD"
5914,2018,"LX161","economy",NA,NA,1,"USD"
5915,2018,"LX288","business",NA,NA,1,"USD"
5916,2018,"LX400","economy",NA,NA,1,"USD"
5917,2018,"LX401","economy",NA,NA,1,"USD"
5918,2018,"LX407","economy",NA,NA,1,"USD"
5919,2018,"LX632","economy",NA,NA,1,"USD"
5920,2018,"LX645","economy",NA,NA,1,"USD"
5921,2018,"LX728","business",NA,NA,1,"USD"
5922,2018,"LX735","business",NA,NA,1,"USD"
5923,2018,"LX900","economy",NA,NA,1,"USD"
5924,2018,"LX971","business",NA,NA,2,"USD"
5925,2018,"LX978","business",NA,NA,1,"USD"
5926,2018,"LX1583","economy",NA,NA,1,"USD"
5927,2018,"LX1830","economy",NA,NA,1,"USD"
5928,2018,"LX1831","economy",NA,NA,1,"USD"
5929,2018,"LX3556","business",NA,NA,1,"USD"
5930,2018,"LX3557","business",NA,NA,1,"USD"
5931,2018,"LX8085","business",NA,NA,1,"USD"
5932,2018,"LX8311","business",NA,NA,1,"USD"
5933,2018,"OS570","economy",NA,NA,1,"USD"
5934,2018,"SA8652","economy",NA,NA,1,"USD"
5935,2018,"U27903","economy",NA,NA,1,"USD"
5936,2018,"UA45","economy",NA,NA,1,"USD"
5937,2018,"WK311","economy",NA,NA,1,"USD"
5938,2018,"WY153","economy",NA,NA,1,"USD"
5939,2018,"WY154","economy",NA,NA,1,"USD"
5940,2018,"WY843","economy",NA,NA,1,"USD"
5941,2018,"WY844","economy",NA,NA,1,"USD"
5942,2018,NA,"economy","CDG","RNS",1,"USD"
5943,2018,NA,"economy","CDG","ZRH",1,"USD"
5944,2018,NA,"economy","RNS","CDG",1,"USD"
5945,2018,NA,"economy","ZRH","CDG",1,"USD"
5946,2018,"AF608","economy",NA,NA,1,"USD"
5947,2018,"AF609","economy",NA,NA,1,"USD"
5948,2018,"AF1414","economy",NA,NA,1,"USD"
5949,2018,"AF1415","economy",NA,NA,1,"USD"
5950,2018,"AF1614","economy",NA,NA,1,"USD"
5951,2018,"AF1615","economy",NA,NA,1,"USD"
5952,2018,"AM536","economy",NA,NA,1,"USD"
5953,2018,"ANA339","economy",NA,NA,1,"USD"
5954,2018,"AY79","economy",NA,NA,1,"USD"
5955,2018,"AY80","economy",NA,NA,1,"USD"
5956,2018,"AY1512","economy",NA,NA,1,"USD"
5957,2018,"AY1513","economy",NA,NA,1,"USD"
5958,2018,"FI569","economy",NA,NA,1,"USD"
5959,2018,"FI805","economy",NA,NA,1,"USD"
5960,2018,"IB256","economy",NA,NA,1,"USD"
5961,2018,"IB267","economy",NA,NA,1,"USD"
5962,2018,"IB3471","economy",NA,NA,1,"USD"
5963,2018,"IB3474","economy",NA,NA,1,"USD"
5964,2018,"IB5748","economy",NA,NA,1,"USD"
5965,2018,"IB6402","economy",NA,NA,1,"USD"
5966,2018,"IB6409","economy",NA,NA,1,"USD"
5967,2018,"JQ91","economy",NA,NA,1,"USD"
5968,2018,"JQ963","economy",NA,NA,1,"USD"
5969,2018,"LH601","economy",NA,NA,1,"USD"
5970,2018,"LH737","premium_economy",NA,NA,1,"USD"
5971,2018,"LH740","business",NA,NA,1,"USD"
5972,2018,"LH779","business",NA,NA,2,"USD"
5973,2018,"LH1182","economy",NA,NA,1,"USD"
5974,2018,"LH1184","business",NA,NA,2,"USD"
5975,2018,"LH1187","business",NA,NA,1,"USD"
5976,2018,"LH1196","economy",NA,NA,1,"USD"
5977,2018,"LX86","economy",NA,NA,1,"USD"
5978,2018,"LX87","economy",NA,NA,1,"USD"
5979,2018,"LX160","business",NA,NA,1,"USD"
5980,2018,"LX160","economy",NA,NA,1,"USD"
5981,2018,"LX161","economy",NA,NA,2,"USD"
5982,2018,"LX176","business",NA,NA,2,"USD"
5983,2018,"LX178","economy",NA,NA,1,"USD"
5984,2018,"LX179","economy",NA,NA,1,"USD"
5985,2018,"LX632","economy",NA,NA,1,"USD"
5986,2018,"LX645","economy",NA,NA,1,"USD"
5987,2018,"LX2110","economy",NA,NA,1,"USD"
5988,2018,"LX2115","economy",NA,NA,1,"USD"
5989,2018,"LX3609","economy",NA,NA,1,"USD"
5990,2018,"LX4019","economy",NA,NA,1,"USD"
5991,2018,"LX8024","economy",NA,NA,1,"USD"
5992,2018,"MI812","economy",NA,NA,1,"USD"
5993,2018,"NH2141","economy",NA,NA,1,"USD"
5994,2018,"OS873","economy",NA,NA,1,"USD"
5995,2018,"OS8802","economy",NA,NA,1,"USD"
5996,2018,"QZ509","economy",NA,NA,1,"USD"
5997,2018,"SQ278","business",NA,NA,1,"USD"
5998,2018,"SQ5271","business",NA,NA,1,"USD"
5999,2018,"SS925","business",NA,NA,1,"USD"
6000,2018,"SS926","business",NA,NA,1,"USD"
6001,2018,"SS4221","economy",NA,NA,1,"USD"
6002,2018,"TP928","economy",NA,NA,2,"USD"
6003,2018,"TP929","economy",NA,NA,1,"USD"
6004,2018,NA,"economy","TPE","ICN",1,"USD"
6005,2018,"AY92","business",NA,NA,1,"USD"
6006,2018,"AY95","business",NA,NA,1,"USD"
6007,2018,"AY1512","business",NA,NA,1,"USD"
6008,2018,"AY1513","business",NA,NA,1,"USD"
6009,2018,"FR7973","economy",NA,NA,1,"USD"
6010,2018,"FR7974","economy",NA,NA,1,"USD"
6011,2018,"KL807","business",NA,NA,1,"USD"
6012,2018,"KL856","business",NA,NA,1,"USD"
6013,2018,"KL1953","business",NA,NA,1,"USD"
6014,2018,"KL1962","business",NA,NA,1,"USD"
6015,2018,"LX19","economy",NA,NA,1,"USD"
6016,2018,"LX52","economy",NA,NA,2,"USD"
6017,2018,"LX53","economy",NA,NA,1,"USD"
6018,2018,"LX86","economy",NA,NA,1,"USD"
6019,2018,"LX87","economy",NA,NA,1,"USD"
6020,2018,"LX160","economy",NA,NA,1,"USD"
6021,2018,"LX161","economy",NA,NA,1,"USD"
6022,2018,"LX724","economy",NA,NA,1,"USD"
6023,2018,"LX1579","economy",NA,NA,1,"USD"
6024,2018,"LX1583","economy",NA,NA,1,"USD"
6025,2018,"LX2110","economy",NA,NA,1,"USD"
6026,2018,"LX2111","economy",NA,NA,1,"USD"
6027,2018,"OS564","economy",NA,NA,1,"USD"
6028,2018,"OS567","economy",NA,NA,1,"USD"
6029,2018,"U21241","economy",NA,NA,1,"USD"
6030,2018,"U21242","economy",NA,NA,1,"USD"
6031,2018,"VY6860","economy",NA,NA,1,"USD"
6032,2018,NA,"economy","DUB","ZRH",2,"USD"
6033,2018,NA,"economy","ZRH","DUB",2,"USD"
6034,2018,"EI343","economy",NA,NA,1,"USD"
6035,2018,"LX161","economy",NA,NA,1,"USD"
6036,2018,"LX176","economy",NA,NA,1,"USD"
6037,2018,"LX400","economy",NA,NA,1,"USD"
6038,2018,"LX401","economy",NA,NA,1,"USD"
6039,2018,"LX420","economy",NA,NA,1,"USD"
6040,2018,"LX425","economy",NA,NA,1,"USD"
6041,2018,"LX780","economy",NA,NA,1,"USD"
6042,2018,"LX787","economy",NA,NA,1,"USD"
6043,2018,"LX964","economy",NA,NA,1,"USD"
6044,2018,"LX969","economy",NA,NA,1,"USD"
6045,2018,"LX1074","economy",NA,NA,1,"USD"
6046,2018,"LX3611","economy",NA,NA,1,"USD"
6047,2018,"SQ638","economy",NA,NA,1,"USD"
6048,2018,NA,"economy","TXL","ZRH",1,"USD"
6049,2018,NA,"economy","ZRH","TXL",1,"USD"
6050,2018,"LX242","economy",NA,NA,1,"USD"
6051,2018,"LX243","economy",NA,NA,1,"USD"
6052,2018,"LX786","economy",NA,NA,1,"USD"
6053,2018,"LX789","economy",NA,NA,1,"USD"
6054,2018,"LX900","economy",NA,NA,1,"USD"
6055,2018,"LX979","economy",NA,NA,1,"USD"
6056,2018,"VY6248","economy",NA,NA,1,"USD"
6057,2018,"VY6249","economy",NA,NA,1,"USD"
6058,2018,"AF1115","economy",NA,NA,1,"USD"
6059,2018,"AF1814","economy",NA,NA,1,"USD"
6060,2018,"AF7680","economy",NA,NA,1,"USD"
6061,2018,"AF7683","economy",NA,NA,1,"USD"
6062,2018,"LX900","economy",NA,NA,3,"USD"
6063,2018,"LX901","economy",NA,NA,3,"USD"
6064,2018,NA,"economy","FRA","FLR",1,"USD"
6065,2018,NA,"economy","HEL","FRA",1,"USD"
6066,2018,NA,"economy","MUC","HEL",1,"USD"
6067,2018,"LX87","economy",NA,NA,1,"USD"
6068,2018,"LX1249","economy",NA,NA,1,"USD"
6069,2018,"LX1487","economy",NA,NA,2,"USD"
6070,2018,"LX1498","economy",NA,NA,2,"USD"
6071,2018,"LX4706","economy",NA,NA,1,"USD"
6072,2018,"LX8010","economy",NA,NA,1,"USD"
6073,2018,"SK4231","economy",NA,NA,1,"USD"
6074,2018,"SK4234","economy",NA,NA,1,"USD"
6075,2018,"U21811","economy",NA,NA,5,"USD"
6076,2018,"U21812","economy",NA,NA,6,"USD"
6077,2018,"LX1674","business",NA,NA,1,"USD"
6078,2018,"U21160","economy",NA,NA,12,"USD"
6079,2018,"U28114","economy",NA,NA,15,"USD"
6080,2018,"U28895","economy",NA,NA,1,"USD"
6081,2018,NA,"economy","ABQ","ZRH",1,"USD"
6082,2018,NA,"economy","FEZ","STN",1,"USD"
6083,2018,NA,"economy","LIS","ZRH",1,"USD"
6084,2018,NA,"economy","ZRH","ABQ",1,"USD"
6085,2018,NA,"economy","ZRH","LIS",1,"USD"
6086,2018,"DL67","economy",NA,NA,1,"USD"
6087,2018,"DL7388","economy",NA,NA,1,"USD"
6088,2018,"DL7438","economy",NA,NA,1,"USD"
6089,2018,"DL9653","economy",NA,NA,1,"USD"
6090,2018,"KL1963","economy",NA,NA,1,"USD"
6091,2018,"LH2369","economy",NA,NA,1,"USD"
6092,2018,"LH2520","economy",NA,NA,1,"USD"
6093,2018,"LO8145","economy",NA,NA,1,"USD"
6094,2018,"LX86","economy",NA,NA,1,"USD"
6095,2018,"LX318","economy",NA,NA,1,"USD"
6096,2018,"LX319","economy",NA,NA,1,"USD"
6097,2018,"LX401","economy",NA,NA,1,"USD"
6098,2018,"LX406","economy",NA,NA,1,"USD"
6099,2018,"LX407","economy",NA,NA,1,"USD"
6100,2018,"LX1273","economy",NA,NA,1,"USD"
6101,2018,"LX1484","economy",NA,NA,1,"USD"
6102,2018,"LX1499","economy",NA,NA,1,"USD"
6103,2018,"LX4641","economy",NA,NA,1,"USD"
6104,2018,"SK606","economy",NA,NA,2,"USD"
6105,2018,NA,"economy","BSL","LGW",1,"USD"
6106,2018,NA,"economy","CPT","HLA",1,"USD"
6107,2018,NA,"economy","JNB","CPT",1,"USD"
6108,2018,NA,"economy","LGW","ZRH",1,"USD"
6109,2018,"AR1447","economy",NA,NA,2,"USD"
6110,2018,"AR1476","economy",NA,NA,2,"USD"
6111,2018,"AR1863","economy",NA,NA,1,"USD"
6112,2018,"AR1880","economy",NA,NA,1,"USD"
6113,2018,"AS22","economy",NA,NA,1,"USD"
6114,2018,"AZ572","economy",NA,NA,1,"USD"
6115,2018,"AZ681","economy",NA,NA,1,"USD"
6116,2018,"BA175","economy",NA,NA,1,"USD"
6117,2018,"BA423","economy",NA,NA,1,"USD"
6118,2018,"BA712","economy",NA,NA,1,"USD"
6119,2018,"CA781","economy",NA,NA,1,"USD"
6120,2018,"DL119","economy",NA,NA,1,"USD"
6121,2018,"DL407","economy",NA,NA,1,"USD"
6122,2018,"DL8450","economy",NA,NA,1,"USD"
6123,2018,"EI386","economy",NA,NA,1,"USD"
6124,2018,"EI387","economy",NA,NA,1,"USD"
